text,created_time,hashtags,shareCount,mentions,commentCount,playCount,collectCount,diggCount,num_mentions,topic
all in my spreadsheet #cnfansspreadsheet #fyp#fashion #viral #review #sneakers ,2024-12-05,"cnfansspreadsheet, fyp, fashion, viral, review, sneakers",0,,0,414,1,9,0,"""Summer Trends"""
"the real next level  the formula, these shades, also the stain is !!  @Hanasui Official  #unlockyournextlevel #hanasuinextlevel ",2025-04-04,"unlockyournextlevel, hanasuinextlevel",4320,@Hanasui Official,578,32800000,13900,65700,1,"""Everyday Style"""
Hahaha Behind the scene wait for next. @wicky Cheema officials #rajaairfan #mother ,2025-03-09,"rajaairfan, mother",2873,@wicky Cheema officials,7251,8500000,19800,450600,1,"""Everyday Style"""
Next to You CB / JB ❤️ #chrisbrown #chrisbrownofficial #chrisbrownconcert #foryoupage❤️❤️ #nexttoyou ,2025-05-08,"chrisbrown, chrisbrownofficial, chrisbrownconcert, foryoupage❤️❤️, nexttoyou",1671,,317,325600,2784,31100,0,"""Everyday Style"""
321 We say #ป็อปสยาม ,2025-03-06,ป็อปสยาม,1496,,82,283300,728,22900,0,"""Summer Trends"""
✨Pre Orders are available for the Loun Bracelet!  I have a limited amount coming.   Isn’t she pretty next to her girlfriends?!!  Instagram handle : Ro.Boe.Um there you will find a link that will direct you to my site :)  #goldplatedjewelry #jewelry #bells #charms #cambodianjewelry #laosjewelry #thaijewelry #seajewelry #hearts #hellokitty #bangels #dainty #pretty #gold,2025-05-22,"goldplatedjewelry, jewelry, bells, charms, cambodianjewelry, laosjewelry, thaijewelry, seajewelry, hearts, hellokitty, bangels, dainty, pretty, gold",41,,33,10500,87,484,0,"""Style Finds"""
" OPEN CASTING CALL  We're searching for the next face of our Times Square billboard… and it could be YOU  From May 16–31, here’s how to enter: 1️⃣ Follow @MCoBeauty_US on TikTok 2️⃣ Post your most creative GRWM using MCoBeauty products 3️⃣ Tag us @MCoBeauty_US so we can see your masterpiece  You have full creative freedom — film your GRWM while multitasking, lip-syncing, dancing, blindfolded (!!) or doing whatever makes your vibe ✨you✨.  Deadline: May 31, 2025 at 11:59PM EST  Winner announced: June 9, 2025 via TikTok Stories  Must be 18+ and a U.S. legal resident (excluding RI)  Full rules: bit.ly/3S3EGKy Good luck… and don’t forget to SMIZE  The winner will receive a direct message on TikTok from @MCoBeauty_US and must respond within 24 hours of initial outreach to claim winnings. #mcobeautyus #castingcall #timessquarenyc #contest #grwm ",2025-05-16,"mcobeautyus, castingcall, timessquarenyc, contest, grwm",353,,186,347300,1315,8199,0,"""Seasonal Style"""
Jungwon outfit  #enhypen #fyp #jungwon #yangjungwon #jungwonenhypen #enfashion #enhypenfashion #fashion #fashiontiktok ,2025-04-12,"enhypen, fyp, jungwon, yangjungwon, jungwonenhypen, enfashion, enhypenfashion, fashion, fashiontiktok",525,,175,143900,2409,18400,0,"""Seasonal Style"""
Who wants to see more of the runway looks from our London fashion show? ✨  #ohpolly #ohpollyinlondon #fashionshow #runway #catwalk #fashionweek #ohpollyfashionshow ,2025-02-21,"ohpolly, ohpollyinlondon, fashionshow, runway, catwalk, fashionweek, ohpollyfashionshow",233,,95,687300,579,13600,0,"""Seasonal Style"""
New Arrival  Lawn 2025.EidCollection ✅Order 03056664728 ✅Order 03246664728 #goviral #latest  #readymade #pakistanidresses #readytowear #summer2025 #viralvideo #trendy #foryou #kurti #kurta #fashiontiktok #kaftan #newarrivals #eastern #western #casual #fancy #top #jeans #onlineshopping #whattowatch #unfreezemyacount #brands #ukfashion #ootd ,2025-05-19,"goviral, latest, readymade, pakistanidresses, readytowear, summer2025, viralvideo, trendy, foryou, kurti, kurta, fashiontiktok, kaftan, newarrivals, eastern, western, casual, fancy, top, jeans, onlineshopping, whattowatch, unfreezemyacount, brands, ukfashion, ootd",695,,302,183100,402,3743,0,"""Style Finds"""
Adding everything to my basket RN @Next #nextpressday #next #nexthaul #womenfashion #fashion #fyp #summerfashion #nextfashion ,2025-05-09,"nextpressday, next, nexthaul, womenfashion, fashion, fyp, summerfashion, nextfashion",5,@Next,2,5973,4,75,1,"""Seasonal Style"""
"New in @Next  So many pretty pieces, what’s standing out for you?  #fashion #outfitinspiration #outﬁtinspo #newin #ss25 #nextoffical #nextclothing #nextfashion #highstreetfashion #fashionblogger #highstreetstyle #ootd",2025-04-15,"fashion, outfitinspiration, out, newin, ss25, nextoffical, nextclothing, nextfashion, highstreetfashion, fashionblogger, highstreetstyle, ootd",0,@Next,8,6641,6,75,1,"""Seasonal Style"""
An honest review of everything I liked in @Next today  #midsizefashion #next #nexthaul #tryon #tryonhaul #outfit #size12 #size14 #realistic ,2025-05-14,"midsizefashion, next, nexthaul, tryon, tryonhaul, outfit, size12, size14, realistic",97,@Next,86,73300,228,1848,1,"""Seasonal Style"""
New in NEXT March 2025 ✨️ #next #nextofficial #shopwithme #springstyle #summerstyle #graphictees #outfitinspo #shoppingvlog #comeshopwithme #comeshoppingwithme #nextfashion #fashionblog #fashiontiktok #shopwithme #springoutfit #summeroutfit #outfitidea @Next ,2025-03-26,"next, nextofficial, shopwithme, springstyle, summerstyle, graphictees, outfitinspo, shoppingvlog, comeshopwithme, comeshoppingwithme, nextfashion, fashionblog, fashiontiktok, shopwithme, springoutfit, summeroutfit, outfitidea",10,@Next,17,18800,23,168,1,"""Seasonal Style"""
trying the viral @Next dress on so you don’t have too!! (I’m a UK14) #next #nextclothes #nextclothes #clothes #clothing #fittingrooms #tryon #haul #fashion #springstyle #summerstyle #outfit #outfits #style #springfashion #summerfashion #springoutfit #summeroutfit #viral #viraldress #trends #fashiontrends #summeroutfit #summeroutfits #dress #mididress #gingham #nextdress #uk14 #size14 #size14style #fyp ,2025-05-12,"next, nextclothes, nextclothes, clothes, clothing, fittingrooms, tryon, haul, fashion, springstyle, summerstyle, outfit, outfits, style, springfashion, summerfashion, springoutfit, summeroutfit, viral, viraldress, trends, fashiontrends, summeroutfit, summeroutfits, dress, mididress, gingham, nextdress, uk14, size14, size14style, fyp",563,@Next,77,111100,364,4394,1,"""Seasonal Style"""
If you’re a petite girlie… @Next’s kids section will change your life  Try on my next haul with me ✨ (Ps I’m 152cm and lengthwise everything was PERFECT)  #petitefashion #petitefriendly #petite #next #nextnewin #whatiwore #nexthaul #fashionhaul #clotheshaul #tryon #outfitinspo #ootd ,2025-02-04,"petitefashion, petitefriendly, petite, next, nextnewin, whatiwore, nexthaul, fashionhaul, clotheshaul, tryon, outfitinspo, ootd",85,@Next,83,57500,230,1529,1,"""Seasonal Style"""
AD Styling 3 colourful summer looks @Next  #nextcore #ootd #styleinspo #summeroutfit #summerfashion #ootdinspo #outfitidea #tiktokfashion #fyp ,2025-05-17,"nextcore, ootd, styleinspo, summeroutfit, summerfashion, ootdinspo, outfitidea, tiktokfashion, fyp",6,@Next,12,6605,53,404,1,"""Seasonal Style"""
Available #next fashion wear damak ,2025-04-24,next,11,,1,667,1,65,0,"""Seasonal Style"""
What’s new in @Next ? ☀️ #next #nextfashion #nextclothing #nextclothes #nextclotheshaul #newin #newinclothing #newinnext #fyp ,2025-04-22,"next, nextfashion, nextclothing, nextclothes, nextclotheshaul, newin, newinclothing, newinnext, fyp",3,@Next,6,6592,9,68,1,"""Seasonal Style"""
"  was pulled from Steam for glorifying r@pe, inc3st, and the domination of women. The outrage was swift—and justified. It’s a vile concept. No question. But these same themes—manipulation, coercion, emotional and physical domination—are romanticized in popular dark romance books and every day. He stalks her. He kidnaps her. He isolates her. He abuses her in the name of love. But he’s “ ” and “  .” One version gets canceled. The other gets a die hard fan base.   ,  . This whole “rules for thee, but not for me” thing is getting old. Because let’s be honest, No Mercy was made for male audiences.  Dark romance? Written by women, for women. And society tells us: “Women won’t act on it.” “They’re not dangerous.” “It’s just fantasy.” But the fantasies in dark romance aren’t just harmless stories—they’re a gateway to constantly seeking the next most obscene, taboo k1nk. And as the k1nks escalate, so do the lines between what’s “erotic” and what’s ab*sive. When women consume this kind of media, they’re not just fantasizing about power play between adults. They’re being trained to crave deeper, darker extremes to get off on. They begin to normalize behavior that mirrors real-world manipulation and exploitation, until suddenly those behaviors include obscene acts like seeking out kids. Books are not innocent. They create thoughts and cultures that can lead to real-world harm. And once that desire becomes ingrained, manipulation, coercion, and abuse start to look normal. The lines between “fantasy” and “reality” are obliterated. This isn’t about defending No Mercy. It’s about holding both forms of media and ALL PEOPLE to the same standard (regardless of gender). Both are harmful. Both deserve to be cancelled.  ✍️   :   Releases July 21st, 2025 • • • #nomercy #steamgames #darkromance #smut #darkromancebooks #hauntingadeline #booklovers #fantasylover #bookloversoftiktok ",2025-04-13,"nomercy, steamgames, darkromance, smut, darkromancebooks, hauntingadeline, booklovers, fantasylover, bookloversoftiktok",59,,664,248900,211,1635,0,"""Everyday Style"""
 via @Kcreietin ,2025-04-27,,73,@Kcreietin,14,33100,37,1456,1,"""Everyday Style"""
225lbs you’re next  code YASA at @AYBL // link in bio to train with me! #womenshealth #womensworkouts #glutesworkout #gluteworkout #glutegains #glutegrowth #gym #legs #legsfordays #legsworkout #legday,2025-05-10,"womenshealth, womensworkouts, glutesworkout, gluteworkout, glutegains, glutegrowth, gym, legs, legsfordays, legsworkout, legday",38,@AYBL,26,16800,233,1916,1,"""Everyday Style"""
@titleistukireland deliveries giving me that Friday feelin’  Blessed to be part of #teamtitleist … how  do my new wedges look?  I can’t wait to use them next week at @kpmgwomensopen @letgolf ☘️  #golf #titleist #vokey #wedges #golfclub #golflife #instagolf #golfstagram #swag,2025-05-22,"teamtitleist, golf, titleist, vokey, wedges, golfclub, golflife, instagolf, golfstagram, swag",0,,0,48900,66,1026,0,"""Everyday Style"""
Together We Thrive. Be on the lookout for Thrive’s next event for the RDU christian girlies to meetup ❤️ #christianwomen# #rdu #raleighthingstodo #meetups #rdu #raleigh #cary #durham #morrisville #christiangirls #christiangirltiktok ,2025-05-01,"christianwomen, rdu, raleighthingstodo, meetups, rdu, raleigh, cary, durham, morrisville, christiangirls, christiangirltiktok",156,,62,10100,213,1358,0,"""Everyday Style"""
"Never lose hope, healing is POSSIBLE! And if your medical team isn’t on board, it’s time to get a new one.  Last year I had a sh*tty oncologist for a few months that left me heartbroken. In my most vulnerable moment, I asked her to give me hope. Her response: “We’ll see. I don’t know many women living for years on this treatment. And unfortunately, it only gets worse from here.” I’m SO GRATEFUL I have the mindset tools to UN-BELIEVE her words as well as the SELF-LOVE to find a new oncologist. She was wrong! I started a new treatment (Enhertu) and my life is so much better in every way - my body is healing, I’m traveling, speaking, skiing, and doing all the things I LOVE!  ✨Nobody knows the future, so why not imagine a good one?✨ Mindset is my biggest focus and I love sharing these tools with other thrivers! If you’re ready to enhance your cancer healing toolbox, join our next Finding Freedom with Cancer Series starting April 2nd (financial support available too). Love you! xoxo, ❤️Bethany  #stage4cancer #cancerthriver #mbc ",2025-03-31,"stage4cancer, cancerthriver, mbc",167,,276,376700,560,10500,0,"""Everyday Style"""
Where Dem Fans At - youhearabout2024 Where the fans at. It's a popular dance from the south that has been taken internet by storm displaying women in the line fashion dancing and at a certain part smack and nearer fans in the air three times . We all know you heard of it well. Here's the tutorial to teach you how to do to dance that way. On your next family function or outing you can participate when it's time enjoy.  #thefandance #fandance #foryoupage #feed #herpower #4u #breakingnews #youhearabout #foryou #thefandance ,2025-03-30,"thefandance, fandance, foryoupage, feed, herpower, 4u, breakingnews, youhearabout, foryou, thefandance",1553,,142,169300,3229,4433,0,"""Everyday Style"""
Which country next? #poland #women #polishwomen #joannakrupa #anjarubik #magdalenathequeen #magdalenafrackowiak #model #modeling #2000s #sylwiabutor #vanessaaleksander #edytagorniak #eurovision #90s #viral #fyp #missingyou ,2025-05-25,"poland, women, polishwomen, joannakrupa, anjarubik, magdalenathequeen, magdalenafrackowiak, model, modeling, 2000s, sylwiabutor, vanessaaleksander, edytagorniak, eurovision, 90s, viral, fyp, missingyou",2171,,134,275100,5073,63600,0,"""Style Academy"""
"During a White House press briefing on Friday, White House Press Secretary Karoline Leavitt addressed concerns over the Safeguard American Voter Eligibility Act, also referred to as the SAVE Act. The act requires documentary proof of U.S. citizenship for those registering to vote, but voting rights groups have argued that the legislation could erect barriers that would make it harder for millions of Americans to vote, including married women who have changed their names. It has been illegal under federal law for non-U.S. citizens to vote in federal elections since 1996 and is already a rare occurrence. Offenders can face fines, prison time for up to a year and deportation. Although noncitizen voting is rare, Republicans and President Trump have argued it to be a pressing threat. The act was approved by the House on Thursday and heads to the Senate next where it will need 60 votes to pass. ""Many married women, soon to be married women, are concerned that the new voter ID requirements may inhibit their access to the polls. What assurances can you give women voters in America to ease their concerns?"" Jordan Berman, social media content creator, influencer and lawyer asked Leavitt during the White House briefing. ""The Democrats have been fear-mongering about this bill, have been saying that married women, if their name has changed, they didn't change it on their identification, would not be able to vote. That is complete fallacy. There are outlined in the bill about how to avoid that,"" said Leavitt. ""I myself as a married woman would not stand before this podium if the president did not support such a common sense measure,"" she added. #SAVEact #news #Trump #politics",2025-04-11,"saveact, news, trump, politics",4179,,10900,2200000,4889,59500,0,"""Everyday Style"""
