text,created_time,hashtags,shareCount,mentions,commentCount,playCount,collectCount,diggCount,num_mentions,topic
"He lost his wife and 8-year-old child in the crash. He was the only one who survived. But Jerry Tuazon spoke with so much peace. He said, “Pinahiram lang sila ng Diyos. Sa amin, natutulog lang sila. Napatawad ko na ang driver.” He didn’t demand revenge. He didn’t blame the company. Instead, he asked people not to shut down Solid North. He said the drivers have families too. And people still need them. Jerry is a Seventh-Day Adventist. He was on his way to a church event when the crash happened. Even in deep pain, he showed compassion. Even after losing everything, he chose to think of others. He didn’t just survive. He lived with a kind of heart that most of us can only hope to have. This is not weakness. This is strength. This is faith. He is proof that God can turn tragedy into testimony. #fyp ",2025-05-07,fyp,20900,,2869,5200000,21400,497500,0,"""Everyday Style"""
"928 calls. I know Ariana is so much happier now and she is healed/healing. This is not a ship edit, just a trend. I did love them together though. #macmillerforever #macmiller #arianagrande #arianagrandefan #hozier #foryou #arianaedit ",2025-01-13,"macmillerforever, macmiller, arianagrande, arianagrandefan, hozier, foryou, arianaedit",45000,,4089,4000000,77600,851000,0,"""Everyday Style"""
What Are You Doing ? - 335 Clips In My Bio. - #motivationalquotes #algorithm #usa #real #success #motivation #mindset #quotes #inspiration #motivational  @DamiBTS ,2025-01-08,"motivationalquotes, algorithm, usa, real, success, motivation, mindset, quotes, inspiration, motivational",28200,@DamiBTS,3673,2800000,86000,425400,1,"""Everyday Style"""
Mark  #mygoldenblood #MyGoldenBloodFinalEP #jossgawin #gawincaskey #josswayar #boyslove #blseries #blthai ,2025-05-28,"mygoldenblood, mygoldenbloodfinalep, jossgawin, gawincaskey, josswayar, boyslove, blseries, blthai",10,,13,34400,250,3357,0,"""Summer Style"""
random #birthmark #imisssummer #imissmybsf #viral #noflop #dxb #fyp ,2025-05-16,"birthmark, imisssummer, imissmybsf, viral, noflop, dxb, fyp",28600,,1861,922700,14000,183300,0,"""Summer Trends"""
new tats and a new hole #jusatrend #relatable #stars #fyp #foryoupage #viral #newmutuals? (they are my own eyes),2025-05-08,"jusatrend, relatable, stars, fyp, foryoupage, viral, newmutuals?",0,,5,932,1,60,0,"""Summer Trends"""
M&S my happy place #marks #marksandspencer #mands #marksandspencerfood #ms #happyplace #foodie #foodhall #cookies ,2025-05-22,"marks, marksandspencer, mands, marksandspencerfood, ms, happyplace, foodie, foodhall, cookies",7378,,98,288400,1324,50600,0,"""Summer Style"""
Fuerza Regida has now been dethroned of their number 1 spot on Spotify’s Top Mexico Songs Chart. Their song “M Rojo” has lost the top spot to another one of Fuerza Regida’s songs titled “Tu Sancho.” That’s right they took the spot away from themselves and this is now the 10th time the group gets a song to number 1. #fuerzaregida #fuerzaregidaoficial #regionalmexicano #regionalmexicano #44vato ,2025-05-29,"fuerzaregida, fuerzaregidaoficial, regionalmexicano, regionalmexicano, 44vato",214,,148,110600,652,12200,0,"""Everyday Style"""
Replying to @Mari Day 28 #alsawarenessmonth #snapeawarenessmonth ,2025-05-29,"alsawarenessmonth, snapeawarenessmonth",278,@Mari,0,56000,134,6843,1,"""Everyday Style"""
But this shirt tho… #foryou #tiktokshop ,2025-05-29,"foryou, tiktokshop",12,,6,6372,7,199,0,"""Summer Trends"""
"HBO's 'The Pitt' star Supriya Ganesh has come out as queer! In an interview with Variety, the actor opened up about using she/they pronouns and how they were influenced by Lily Gladstone to come out. They said:  ""That was a decision I think I made about a year and a half ago, actually influenced by Lily Gladstone in her decision to adopt she/they pronouns in acknowledgement of third-spirit people and some two-spirit people, I think that was a moment where I felt really seen, where I was like, “Oh, yeah, I don’t need to fit into this.” ""Even though I feel like I identify a lot more with femininity, that doesn’t mean I always fit into what is a very Western idea of it. So I think that was why I made that decision. It also feels like a little bit of a shout-out, being like, “Hey, I’m queer. See me.” I feel like sometimes I pass really well. I also want queer brown women to look at me and know that that’s someone they can turn to and relate to."" The Pitt is a medical drama on HBO in which Ganesh stars as Dr. Samira Mohan. #thepitt #hbomax #comingout #supriyaganesh #genderfluid #queertiktok",2025-05-29,"thepitt, hbomax, comingout, supriyaganesh, genderfluid, queertiktok",22,,3,6736,12,377,0,"""Everyday Style"""
SHE’S THE FLINT TO MY STEEL! #minecraft #minecraftsong #fyp #minecraftparody ,2025-05-29,"minecraft, minecraftsong, fyp, minecraftparody",22700,,0,352800,7764,72500,0,"""Everyday Style"""
Lauryn Hill made a R&B Classic #laurynhill #garthchocolate #rnb #rnbvibes ,2025-05-29,"laurynhill, garthchocolate, rnb, rnbvibes",21,,10,7265,99,1040,0,"""Summer Trends"""
###  love for ever  chek it folow me and wait for part 2,2025-04-23,,47600,,9227,24500000,50700,519200,0,"""Summer Trends"""
"Trump Gets His Tariff Power Taken Away #usa #america  The US Court of International Trade has unanimously ruled that Trump doesn’t have tariff authority so his liberation day tariffs have been ruled to be illegal and are now permanently blocked unless he gets an emergency stay. They also blocked the fentanyl tariffs on Mexico, Canada, and China from earlier this year, when we were all 9 years younger. And folks the market is absolutely exploding. So the court says that Trump doesn’t have the legal authority to declare a national emergency, that tariff power solely resides with Congress and that Trump violated the constitution, and that the law he cited to do this doesn’t give him the authority to do tariffs. This lawsuit was brought by several states and several companies including a wine seller. They argued that the law Trump cited to do this doesn’t even mention tariffs and that he was imposing taxes on Americans without their consent. So while almost all of the tariffs are done and blocked for now. The tariffs on cars, car parts, and steel and aluminum are still in play because Trump used a different law for that. The futures market is exploding. The dollar is increasing in value, other currencies are currently falling just as fast. Legal experts say that the court decision has him dead to rights, and that he actually doesn’t have the authority in any universe to do this. But some lawyers say, well maybe they just need to use a different law. But Trump is now appealing because tariffs are his favorite thing. Unless he gets an emergency stay on this ruling, the tariffs are over for now. People are split though. Some say, this is the perfect offramp for the White House, they can just let the whole tariff episode fade into the background and take credit for the economy. But others say, yeah maybe it’s perfect for the White House and Republicans but not for Trump so that’s why they’re appealing.",2025-05-29,"usa, america",3711,,665,502100,4389,64300,0,"""Everyday Style"""
Okay so this is literally 10/10  #marksandspencer #easteregg #custardcream #custardcreamegg #marksandspencerfood #foodie #chocolate #easter #easterchocolate ,2025-04-05,"marksandspencer, easteregg, custardcream, custardcreamegg, marksandspencerfood, foodie, chocolate, easter, easterchocolate",28,,11,17300,10,192,0,"""Easter Indulgence"""
Let’s review the brand new M&S big daddy pistachio chocolate bar!  @Marks & Spencer #mands #marksandspencer #mandsbigdaddy #bigdaddypistachio ,2025-04-23,"mands, marksandspencer, mandsbigdaddy, bigdaddypistachio",352,@Marks & Spencer,25,40800,72,1567,1,"""Easter Indulgence"""
"M&S are killing it at the moment with their new ‘only’, ingredients range. Here are my top 5 health finds that are new in #mands #marksandspencersfood #newin #aprilfood #seasonal #easter #wholefoods #backtobasics #cleverswaps #howtobehealthy ",2025-04-04,"mands, marksandspencersfood, newin, aprilfood, seasonal, easter, wholefoods, backtobasics, cleverswaps, howtobehealthy",3527,,94,475500,6674,25900,0,"""Fresh Finds"""
This new collection fully pops off   #babyclothes #marksandspencer #croissanttok #firstimemom #firsttimemum #newbornclothes #shoppinghaul ,2025-02-19,"babyclothes, marksandspencer, croissanttok, firstimemom, firsttimemum, newbornclothes, shoppinghaul",6763,,96,238900,625,7571,0,"""Summer Style"""
Marks and Spencer hasn’t said who is behind the cyber attack which has halted online shopping.  Experts think it’s down to one particular hacking group. #itvnews #mands #technology ,2025-04-30,"itvnews, mands, technology",4441,,457,1500000,2306,58800,0,"""Style Finds"""
Replying to @Becky Kitchener I’m so sorry if you’ve already done your shop  #foodreview #ukfood #foodcritic #foodtok #valentinesday #marksandspencer #mands ,2025-02-14,"foodreview, ukfood, foodcritic, foodtok, valentinesday, marksandspencer, mands",5855,@Becky Kitchener,1427,1800000,4391,89100,1,"""Easter Indulgence"""
Please the Sparks Card can be better @Marks & Spencer  #fyp #thenaomijamess #british #marksandspencer ,2025-05-08,"fyp, thenaomijamess, british, marksandspencer",2405,@Marks & Spencer,1847,388300,607,35000,1,"""Summer Style"""
Who else here loves Marks and Spencer’s Menswear ‍ #marksandspencer #mensfashion #fyp #viral ,2025-02-12,"marksandspencer, mensfashion, fyp, viral",5014,,103,296800,1831,19000,0,"""Summer Style"""
The cutest brunch themed baby clothes in @Marks & Spencer ☕️  #fyp #foryou #foryoupage #trending #baby #marksandspencer #babyclothes #babyshopping #brunch #croissant #brunchclub #toddlerclothes #haul #babyclothing #cute ,2025-01-29,"fyp, foryou, foryoupage, trending, baby, marksandspencer, babyclothes, babyshopping, brunch, croissant, brunchclub, toddlerclothes, haul, babyclothing, cute",10800,@Marks & Spencer,195,362000,1310,16200,1,"""Seasonal Style"""
M&S The Big Daddy Pistachio Bar  Available to buy in Marks and Spencer stores from 23rd April. Go and buy one before they sell out  I rate it a big 10/10 ...  #pistachio #foryou #fyp #viral #chocolate #dubai #marksandspencer #dubaichocolate #caramel #bigdaddy #tiktok #mands ,2025-04-19,"pistachio, foryou, fyp, viral, chocolate, dubai, marksandspencer, dubaichocolate, caramel, bigdaddy, tiktok, mands",10100,,273,816800,1102,14500,0,"""Easter Indulgence"""
This was in fact way too much food #fyp #marksandspencer #picnic #food #summer #pickybits #foryou #spring ,2025-04-08,"fyp, marksandspencer, picnic, food, summer, pickybits, foryou, spring",14100,,230,409500,2162,41100,0,"""Easter Indulgence"""
Go and try it girls we would deffo recommend    #marksandspencer #matcha #whitechocolate #raspberry #tastetest #greentea #mumsoftiktok #fossepark #leicester ,2025-04-14,"marksandspencer, matcha, whitechocolate, raspberry, tastetest, greentea, mumsoftiktok, fossepark, leicester",11800,,197,455400,2986,28700,0,"""Easter Indulgence"""
#m #s #fyp #like #m+s,2025-01-28,"m, s, fyp, like, m",152,,22,12800,217,765,0,"""Summer Trends"""
Luxurious . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . #gwenstefani #lawzx_ #lyrics #music #foryoupage #foryou ,2025-04-01,"gwenstefani, lawzx_, lyrics, music, foryoupage, foryou",22800,,1943,4500000,93200,642000,0,"""Style Academy"""
#anthonyedwards isn’t hurt he’s excited for the opportunity #timberwolves #nba #nbaplayoffs #sga #basketball,2025-05-29,"anthonyedwards, timberwolves, nba, nbaplayoffs, sga, basketball",72,,93,150500,248,8366,0,"""Everyday Style"""
Doll for Rahaf from Gaza #msrachel #gaza #rahaf ,2025-05-14,"msrachel, gaza, rahaf",24700,,14600,4400000,27500,726000,0,"""Summer Trends"""
here for the return of bhad bhabie ✅✅✅ #bhadbhabie #bhad #alabamabarker #mswhitman ,2025-02-26,"bhadbhabie, bhad, alabamabarker, mswhitman",20400,,3386,16100000,69200,2100000,0,"""Everyday Style"""
