hashtags,url,locationName,paidPartnership,caption,videoDuration,commentsCount,mentions,isSponsored,timestamp,likesCount,num_mentions,topic
"marksandspencerireland, marksandspencer, marksandspencerstyle, mymarks, mystyle, summeressentials",https://www.instagram.com/p/DJhuP5CtsxF/,,,"Check out my new Sunnies . Modern fit with UV 400 lenses to protect from harmful rays. 

Pop in store to see full range @marksandspencerireland .

Though we've paused taking online orders via our website and app for now, you can still shop in store - our brilliant colleagues look forward to seeing you. 

Michelle ♥️ 

#marksandspencerireland 
#marksandspencer 
#marksandspencerstyle 
#mymarks 
#mystyle 
#summeressentials",,0.0,marksandspencerireland,1.0,2025-05-11,45.0,1,"""Style Finds"""
"jeansforyourbody, bodypositivefashion, styleonabudget, ootd, jeans, outfitinspiration, styleyourshape, mymarks, highstreetfashion, confidence, marksandspencer, style, fashion, fashionstyle",https://www.instagram.com/p/DJhPbrSIgNI/,"Worcester, Worcestershire",,"Not all jeans are made equal‍♀️

The struggle for jeans is REAL and I feel like choosing jeans honestly takes the longest time because trying on SO many pairs just becomes deflating!

Swipe through to find the right denim for your shape from a little selection I found in @marksandspencer 
They have become my go to for jeans, super comfy, great quality, great variety of styles and lengths, AND and don’t cost the earth  @marksandspencerstyle 

Save this for your next jeans shopping trip to avoid hours in the changing rooms and tell me which are your faves 

Also this is only guidance, fully believe people should wear whatever they want to  but if you’re interested in styling your shape this is for you!

#jeansforyourbody #bodypositivefashion 
#styleonabudget #ootd #jeans #outfitinspiration #styleyourshape #mymarks #highstreetfashion #confidence #marksandspencer #style #fashion #fashionstyle 

️ jeans that fit properly styling your shape women’s fashion women’s clothing jeans denim outfit inspiration styling fashion wearing the right clothes for your shape",,3.0,"marksandspencer, marksandspencerstyle",1.0,2025-05-11,13.0,2,"""Seasonal Style"""
"marksandspencer, mymarks, womenswear, womensstyle, highstreetstyle, summerstyle, holidaystyle, womenstee, buckethat, totebag, bermudashorts, lovethat, absoluteyes",https://www.instagram.com/p/DJhOZwPMWsA/,,,"☀️Gorgeous pink Tee  blue Bucket Hat  denim Bermuda Shorts  & a Tote Bag from @marksandspencer 
T-Shirt. T417120
Hat. T015348F
Shorts. T574433
Bag. T010129Y

#marksandspencer #mymarks #womenswear #womensstyle #highstreetstyle #summerstyle #holidaystyle #womenstee #buckethat #totebag #bermudashorts #lovethat #absoluteyes",,0.0,marksandspencer,1.0,2025-05-11,21.0,1,"""Seasonal Style"""
"tshirt, tshirtstyle, summerstyle, springlook, styleatanyage, wildstarclothing, mymarks, sunhat, sunprotectionhats, upf50, wallaroohats",https://www.instagram.com/p/DJgtllfIwrN/,,,"Living The Sweet Life with @alis_loveofstyle in her UPF 50+ Sun protection hat, the Wallaroo Kristy! Tap to buy now! Super fast U.K. delivery plus:
-Adjustable crown size
-UPF50+ protection
-Also available in Petite sizing
-Also available in navy, black, sky blue, coral and sage green colour-ways!
 

Dolce Vita t-shirt @wildstar_clothing *
Jeans @marksandspencerstyle
Hat @wallaroohatsuk *
Bag @eliebeaumont * (Use my code ALISON10 for 10%off and follow my link in my highlights)
Scarf @marksandspencerstyle

* Ad/pr

#tshirt #tshirtstyle #summerstyle #springlook #styleatanyage #wildstarclothing #mymarks #sunhat #sunprotectionhats #upf50 #wallaroohats",,8.0,"alis_loveofstyle, wildstar_clothing, marksandspencerstyle, wallaroohatsuk, eliebeaumont",1.0,2025-05-11,24.0,5,"""Seasonal Style"""
"mymarksandspencer, mymarksandspencerstyle, wiwt, ootn, oneshouldertop, slingbackheels, highstreetfashion, whatibought, springstyle, grwm, affordablefashion, mymands, mymarks",https://www.instagram.com/p/DJgXAnNsZI7/,West Midlands,,"••• On Repeat •••

Another outing for this fabulous @marksandspencerstyle one shoulder top and sling backs. This time paired with some amazing @marksandspencer trousers. 

I’m a walking advert  Again! And I’m ok about that. 

T x 

Outfit details in stories. 

#mymarksandspencer #mymarksandspencerstyle #wiwt #ootn  #oneshouldertop #slingbackheels #highstreetfashion #whatibought #springstyle #grwm #affordablefashion #mymands #mymarks",,20.0,"marksandspencerstyle, marksandspencer",1.0,2025-05-11,45.0,2,"""Summer Style"""
"ootdfashion, ootd, lookoftheday, asseenonme, outfitoftheday, outfitinspiration, mymarks, highstreetstyle, highstreetfashion, wiwt, springoutfits, discoverunder5k, discoverunder1k, anotheroutfitpost, andotherstories",https://www.instagram.com/p/DJgSIGaM94F/,"Guernsey, Channel Islands",,"This is my most favourite top I’ve ever purchased! @andotherstories 

Jeans and backless shoes - @marksandspencer 

#ootdfashion #ootd #lookoftheday #asseenonme #outfitoftheday #outfitinspiration #mymarks #highstreetstyle #highstreetfashion #wiwt #springoutfits #discoverunder5k #discoverunder1k #anotheroutfitpost #andotherstories",,1.0,"andotherstories, marksandspencer",1.0,2025-05-11,,2,"""Seasonal Style"""
thisisnotjust,https://www.instagram.com/p/DFvVuLqq9Yt/,,,"⭐ New in the M&S Foodhall – ready for another mealtime M&SH-up? ️ ​

This one is an icon in the making! ​

Following in the footsteps of last year’s experimental HIT Chicken Tikka Masala Pizza, we bring you our limited-edition Collection CHICKEN KYIV Pizza! ​

We’ve hand-topped our incredible 30-hour hand-stretched and slow-fermented pizza bases with creamy mascarpone, bechamel sauce, garlic butter and pulled British chicken. ​

Each pizza is then generously finished with crisp ciabatta breadcrumbs for the ultimate crunch and garlicky flavour. ​

As the original UK pioneers of the chicken Kyiv in 1979…it just HAD to be done  ​

Tag a garlic butter lover who’s going to NEED to try this pizza with you! ​

Then find our limited-edition Collection Chicken Kyiv Pizza in your local M&S Foodhall or on @ocadouk
NOW

#thisisnotjust",,332.0,ocadouk,1.0,2025-02-06,8317.0,1,"""Pub Vibes"""
"thisisnotjust, slowcooked",https://www.instagram.com/p/DFsvMOpqob0/,,,"⭐ New in the M&S Foodhall – slow and scrummy wins the race ​

Fancy a cosy night in full of comforting flavour? ​

Our sensational Slow Cooked range is growing, with plenty new serves-4 additions to feed the crew. Perfect for a hearty family dinner or cosy meal in with friends. ​

Made with all the same ingredients you would at home, but slow cooked by our expert chefs to save you the time, choose from… ​

Shred and Share Chicken Shawarma with garlic drizzle ​

Shred and Share Chicken Fajita with tender onions and mixed peppers ​

Shred and Share BBQ Carolina Pork with sweet and tangy sauce ​

One Pot Chilli Beef in an aromatic chipotle chilli, kidney bean and pepper sauce ​
 
Just add sides and garnishes – we’ll take care of the rest! ​

Find our Slow Cooked range in your local M&S Foodhall or on @ocadouk NOW

#thisisnotjust #slowcooked",,53.0,ocadouk,1.0,2025-02-05,2464.0,1,"""Pub Vibes"""
"thisisnotjust, MyMarksFave",https://www.instagram.com/p/DFqWeKFtDTa/,,,"⭐ New in the M&S Foodhall – hot cross YUMS 

Sumptuously soft and irresistibly citrussy, meet our newest buns on the block…

These scrummy new springtime stars are a zesty twist on the traditional Hot Cross Bun – made with candied Sicilian lemon peel and a smooth zingy lemon curd filling made with Sicilian lemon juice and lemon oil.

Amazing on their own, or baked into desserts, how are you eating yours?

Find our full range of Hot Cross Buns in your local M&S Foodhall NOW 

#thisisnotjust  #MyMarksFave",,3.0,,1.0,2025-02-04,158.0,0,"""Easter Indulgence"""
"NewIn, MandSCy, Symeonides, ThisIsNotJust, Food",https://www.instagram.com/p/DFqDcbgve_c/,,,"Good things come in small packages…especially when it’s chocolate! Sweet, rich and impossible to resist. Which chocolate do you prefer?

#NewIn #MandSCy #Symeonides #ThisIsNotJust #Food",,0.0,,1.0,2025-02-04,10.0,0,"""Easter Indulgence"""
thisisnotjust,https://www.instagram.com/p/DFnqvonKmmI/,,,"Roses are red

Violets are blue

And wow, do we have some arrangements for you! 

Whether you’re impressing with an elegant gift bag or going all out with a 100-stem bouquet – our gorgeous red roses are in full bloom online this Valentine’s. 

For something extra special, check out our velvety Freedom roses, grown slowly at high altitude in South America for the lushest, most show-stopping heads. 

PLUS all of our beautiful bouquets come in our brand-new refreshed Flower Market packaging to make them simply show stopping!
 
#thisisnotjust",,14.0,,1.0,2025-02-03,941.0,0,"""Style Finds"""
"MyMarksFave, thisisnotjust",https://www.instagram.com/p/DFnfOGhKqlQ/,,,"Today, to mark the second year of their partnership, @marksandspencer and @youngmindsuk have announced a competition for young people to create a winning design for this year’s M&S and YoungMinds Hello Yellow kidswear collection.

Read more here, link also in bio :-
https://thegourmetboys.com/ms-youngminds-hello-yellow-2025/

#MyMarksFave
#thisisnotjust 
@asgcomms @love_belfast",,0.0,"marksandspencer, youngmindsuk, asgcomms, love_belfast",1.0,2025-02-03,16.0,4,"""Summer Style"""
"dinein, sunday, sundaydinner, sundayvibes, roastdinner, marksandspencerfood, marksandspencer, marksandspencers, mymarks, mymarksfave, thisisnotjust, newin, newinthefoodhall",https://www.instagram.com/p/DFkUUu2N90j/,Marks and Spencer,,"M&S Roast Dine In is back!! 1 main, 4 sides and a gravy for £20. Swipe all pics  Follow UK Newest Foods for more! @marksandspencerfood @marksandspencer 
#dinein #sunday #sundaydinner #sundayvibes #roastdinner #marksandspencerfood #marksandspencer #marksandspencers #mymarks #mymarksfave #thisisnotjust #newin #newinthefoodhall",,12.0,"marksandspencerfood, marksandspencer",1.0,2025-02-02,1318.0,2,"""Pub Vibes"""
"thisisnotjust, MyMarksFave",https://www.instagram.com/p/DFiphT-M5oT/,Marks and Spencer,,"Are you ready for Valentine's Day?

Or Love Struck Solid Creamy Milk Chocolate and You're Appealing Solid Milk Chocolate with Butterscotch are the perfect treats to share!

Cupid's approved! 

#thisisnotjust  #MyMarksFave",,0.0,,1.0,2025-02-01,1.0,0,"""Easter Indulgence"""
"thisisnotjust, MyMarksFave",https://www.instagram.com/p/DFigLijJq2k/,,,"Are you ready for Valentine's Day?

Or Love Struck Solid Creamy Milk Chocolate and You're Appealing Solid Milk Chocolate with Butterscotch are the perfect treats to share!

Cupid's approved! 

#thisisnotjust  #MyMarksFave",,18.0,,1.0,2025-02-01,265.0,0,"""Easter Indulgence"""
"thisisnotjust, MyMarksFave",https://www.instagram.com/p/DFfu6Qnz2Xu/,,,"What better way to kick off the Six Nations Championship than with our Smoky Pepperoni Pizza Combo Mix and Hot & Spicy Pretzel Thins?

They're made to share in front of the game!

#thisisnotjust  #MyMarksFave",,0.0,,1.0,2025-01-31,17.0,0,"""Pub Vibes"""
"new, mymarksfave, thisisnotjust, valentines, pancakes, redvelvet, colinthecaterpillar, spotted, love",https://www.instagram.com/p/DFdWmubi7Yb/,M&S Bedford Interchange,,"How good do these look? 

We are loving the look af these Red Velvet Buttermilk Pancakes, along with Matchmaker Connie and Colin! 

Tag someone you want to share these with! 

#new #mymarksfave #thisisnotjust #valentines #pancakes #redvelvet #colinthecaterpillar #spotted #love",,1.0,,1.0,2025-01-30,741.0,0,"""Summer Style"""
"marksandspencerczechrepublic, marksandspencerbeauty, thisisnotjust, ovocnypeeling, darekvalentyn, valentynskydarek, tipnadarek",https://www.instagram.com/p/DFcbvADNnTT/,,,"Rozmazlete svou pokožku. 

Valentýn není jen o lásce k druhým, ale i o lásce k sbě samému! ✨ Dopřejte si chvíli rozmazlování díky peelingu s třešňovým extraktem a avokádovým olejem.  

Jeho smyslná vůně červeného ovoce, tropické třešně a kašmírového pižma vás zahalí do něžného objetí a zanechá vaši pokožku dokonale hebkou. ❤️

#marksandspencerczechrepublic #marksandspencerbeauty #thisisnotjust #ovocnypeeling #darekvalentyn #valentynskydarek #tipnadarek",,1.0,,1.0,2025-01-30,456.0,0,"""Style Academy"""
"NEW, ExtremelyLemony, MyMarksFave, ThisIsNotJust, Lemon, WhenLifeGivesYouLemons, Tasty, Snack, HotCrossBuns, Review",https://www.instagram.com/p/DFa0yBUCUQz/,M&S Bedford Interchange,,"NEW M&S EXTREMELY LEMONY CURD-FILLED HOT CROSS BUNS 

Wow! When M&S said these hot cross buns were extremely lemony, they weren’t kidding!

This takes lemon to a whole new level! Each bun is packed with candied Sicilian lemon peel and a rich lemon curd filling made with Sicilian lemon juice and Sicilian lemon oil - creating the zestiest, tangiest hot cross bun we’ve ever tried!

They’re generously filled and full of flavour, making them a perfect snack or evening treat for any lemon lover. But for us? They were just a little too zingy and tangy!

SR Rating: 7.2/10

#NEW #ExtremelyLemony #MyMarksFave #ThisIsNotJust #Lemon #WhenLifeGivesYouLemons #Tasty #Snack #HotCrossBuns #Review",,8.0,,1.0,2025-01-29,429.0,0,"""Easter Indulgence"""
"babyshower, babyshowerideas, babygirl, celebrationcake, celebrationcakes, babyshowers, babyshowercake, babyshowercakes, newbaby, marksandspencer, marksandspencerfood, party, cakedecorating, cakedesign, mumlife, mumlifeuk, thisisnotjust",https://www.instagram.com/p/DFV3CluRu2s/,,,"Baby Shower Cake…… 
.
I had bought the single tier Vanilla Naked cake last year for my  husbands retirement and it was delicious, so when I saw Marks & Spencer did the same cake in a two tier - I knew that’s what I wanted for my our daughters baby shower. 
.
The cakes come separate so they can be assembled by you at home which is so easy. 
.
You then have the perfect blank canvas to decorate for your special occasion. We bought our baby shower decorations from Amazon and was so pleased with the final result. 
.
And the taste - well it was a light and fluffy madeira  sponge  with vanilla buttercream and it was so good! 
.
What do you think? 
.
@marksandspencerfood 
.
#babyshower #babyshowerideas #babygirl #celebrationcake #celebrationcakes #babyshowers #babyshowercake #babyshowercakes #newbaby #marksandspencer #marksandspencerfood #party #cakedecorating #cakedesign #mumlife #mumlifeuk #thisisnotjust",,115.0,marksandspencerfood,1.0,2025-01-27,231.0,1,"""Easter Indulgence"""
thisisnotjust,https://www.instagram.com/p/DFUrhqfi68l/,"Jersey, Channel Islands",,"⭐️New in the M&S Foodhall - Egg-citing news!
Meet our new Liquid Whole Egg, 10 free-range eggs in liquid form, ready to go!
Packed with protein and with our Eat Well flower , it’s your convenient go-to for healthy, speedy meals.
From midweek omelettes to weekend bakes, the possibilities are endless!
Who’s cracking this open first?

#thisisnotjust",,0.0,,1.0,2025-01-27,2.0,0,"""Easter Indulgence"""
thisisnotjust,https://www.instagram.com/p/DFUqyB5Ke8O/,,,"Introducing the Flower Market at M&S! 

Say hello to our NEW elevated, style-focused floral offer, available in-store and online. ✨ 

Unveiling a refreshed house style blending contemporary luxury with the timeless beauty of British and seasonal blooms, our floral and plant collection is designed to add a touch of elegance to every moment. 

And as always quality is at the heart of M&S, and we’re proud to work with our very own Flower Doctor to ensure every stem meets the highest standards of quality and freshness.  

Each bloom is handpicked for perfection, with a 5-day freshness guarantee to keep your flowers looking their best. 

Shop now in store and online 

#thisisnotjust",,30.0,,1.0,2025-01-27,2215.0,0,"""Style Finds"""
"thisisnotjust, MyMarksFave",https://www.instagram.com/p/DFTJf-tsJog/,,,"Did you see our recipe for a Thai Green Salmon Noodle Bowl earlier? Swipe for the shopping list and the full method, and add it to your list of recipes for next week!

#thisisnotjust  #MyMarksFave",,0.0,,1.0,2025-01-26,27.0,0,"""Pub Vibes"""
